codigo,aplicacion,instancia,ambienteSV,nombreSVHost,nombreSVOVM,ipV4
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),N/A,PRODUCCIÓN,VSPDAPSMA02,VSPDAPSMA02,172.30.163.148
SI014,SERVICIO MÉDICO ASISTENCIAL (SMA),N/A,PRODUCCIÓN,sc01zdbadm12,N/A,172.29.11.37
SI167,SENA SALUD360,N/A,PRODUCCIÓN,VSPDAPSAL3602,VSPDAPSAL3602,172.29.52.21
SI177,SISTEMA EMPRESARIAL DE PROYECTOS (SEP),N/A,PRODUCCIÓN,sc01zdbadm24,N/A,172.29.11.38
N/A,SERVIDOR DE LICENCIAMIENTO,APLICACIÓN DARUMA,PRODUCCIÓN,VSDARUMA01,VSDARUMA01,172.16.2.102
N/A,SERVIDOR DE LICENCIAMIENTO,Aplicación FLEXSIM,PRODUCCIÓN,VSFEXSIM01,VSFEXSIM01,172.16.2.103
N/A,SERVIDOR DE LICENCIAMIENTO,AUTODESK,PRODUCCIÓN,VSPDAPAUTOD01,VSPDAPAUTOD01,172.16.2.122
N/A,SERVIDOR DE LICENCIAMIENTO,"Autogem
Audaces
Labview 2017
Multisim
MasterdCamX7",PRODUCCIÓN,PSDIGCONTAB01,N/A,172.16.2.125
N/A,SERVIDOR DE LICENCIAMIENTO,GEOMAGIC,PRODUCCIÓN,VSPDAPGMGIC01,VSPDAPGMGIC01,172.30.163.129
HT002,HERRAMIENTA KMS,N/A,PRODUCCIÓN,VSPPAPKMS01,VSPPAPKMS01,172.30.164.76
HT002,HERRAMIENTA KMS,N/A,PRODUCCIÓN,VSPDAPKMS01,VSPDAPKMS01,172.29.19.56
N/A,SERVIDOR DE LICENCIAMIENTO,JAWS & MAGIC,PRODUCCIÓN,VMJAWSMAGIC,VMJAWSMAGIC,172.16.2.98
N/A,SERVIDOR DE LICENCIAMIENTO,N/A,CAPACITACIÓN,VDCAAPLICE01,VDCAAPLICE01,172.30.168.10
N/A,SERVIDOR DE LICENCIAMIENTO,N/A,CAPACITACIÓN,VDCAAPLICE02,VDCAAPLICE02,172.30.168.11
N/A,SERVIDOR DE LICENCIAMIENTO,OPTIPLEX 2D\PROTEUS,PRODUCCIÓN,PSDIGVRMA11,N/A,172.16.2.84
N/A,SERVIDOR DE LICENCIAMIENTO,OPTIPLEX 3D\WILLCOM\PROTEUS\ORCAD\Audaces,PRODUCCIÓN,PSDIGVRMA06,N/A,172.16.2.73
N/A,SERVIDOR DE LICENCIAMIENTO,PROTEUS 8,PRODUCCIÓN,HERACLES03,N/A,172.16.2.18
N/A,SERVIDOR DE LICENCIAMIENTO,PROTEUS 8,PRODUCCIÓN,VMSTATION3,VMStation3,172.16.2.86
N/A,SERVIDOR DE LICENCIAMIENTO,VENTSIM,PRODUCCIÓN,VSVENTSIM,VSVENTSIM,172.16.2.150
SI103,SEVEN,N/A,PRODUCCIÓN,VSSEVENPRAPP01,VSSEVENPRAPP01,172.29.19.6
SI103,SEVEN,N/A,PRODUCCIÓN,VSSEVENAPP01,VSSEVENAPP01,172.29.19.2
SI103,SEVEN,N/A,PRODUCCIÓN,VSSEVENAPP02,VSSEVENAPP02,172.29.19.3
SI103,SEVEN,N/A,PRODUCCIÓN,VSSEVENAPP03,VSSEVENAPP03,172.29.19.4
SI167,SENA SALUD360,N/A,PRODUCCIÓN,VSPDAPSAL3601,VSPDAPSAL3601,172.29.52.22
SI103,SEVEN,N/A,PRODUCCIÓN,VSSEVENNRAPP01,VSSEVENNRAPP01,172.29.19.8
SI103,SEVEN,N/A,PRODUCCIÓN,VSSEVENNRAPP02,VSSEVENNRAPP02,172.29.19.9
SI103,SEVEN,N/A,PRODUCCIÓN,VSSEVENPRAPP02,VSSEVENPRAPP02,172.29.19.7
SI018,SISTEMA ADMINISTRATIVO ORIONS,N/A,PRODUCCIÓN,VSORIONSAPP01,VSORIONSAPP01,172.29.18.77
SI018,SISTEMA ADMINISTRATIVO ORIONS,N/A,PRODUCCIÓN,VSORIONSAPP02,VSORIONSAPP02,172.29.18.78
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),N/A,PRODUCCIÓN,VMDIGAUTADSQL01,VMDIGAUTADSQL01,172.16.2.107
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),N/A,DESARROLLO,VSDEBDAUDIT01,VSDEBDAUDIT01,172.30.162.156
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),N/A,PREPRODUCCIÓN,VSPPBDAUDIT01,VSPPBDAUDIT01,172.31.4.176
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),N/A,PRODUCCIÓN,VSPDBDAUDIT01,VSPDBDAUDIT01,172.31.4.28
HT010,SENADATA,N/A,DESARROLLO,VSDEAPGOBDA05,VSDEAPGOBDA05,172.30.176.60
HT010,SENADATA,N/A,PREPRODUCCIÓN,VSPPAPGOBDA01,VSPPAPGOBDA01,172.30.164.68
HT010,SENADATA,N/A,PREPRODUCCIÓN,vsppapbogda02,VSPPAPGOBDA02,172.30.164.69
HT010,SENADATA,N/A,PREPRODUCCIÓN,VSPPBDORCL01,VSPPBDORCL01,172.31.4.170
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),INFORMÁTICA MASTER DATA MANAGEMENT MULTIDOMAIN,PRODUCCIÓN,sc01zdbadm22,N/A,172.29.10.179
HT012,GESTIÓN ACELERADORES Y ESTRATEGIAS (GAE),INFORMÁTICA MASTER DATA MANAGEMENT MULTIDOMAIN,PRODUCCIÓN,sc01zdbadm22,N/A,172.29.10.179
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),N/A,PRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
HT012,GESTIÓN ACELERADORES Y ESTRATEGIAS (GAE),N/A,PRODUCCIÓN,sc01zdbadm10,N/A,172.29.10.59
HT014,SOLUCIÓN ANALÍTICA DATOS ABIERTOS,N/A,PREPRODUCCIÓN,VSPPBDORCL01,VSPPBDORCL01,172.31.4.170
HT014,SOLUCIÓN ANALÍTICA DATOS ABIERTOS,N/A,PRODUCCIÓN,VSPDBDGOBDA01,VSPDBDGOBDA01,172.31.4.83
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PREPRODUCCIÓN,PRU-VSSECCLBD02,PRU-VSSECCLBD02,172.29.33.228
HT010,SENADATA,N/A,PRODUCCIÓN,VSPDBDGOBDA01,VSPDBDGOBDA01,172.31.4.83
SI168,SENASOFT,N/A,DESARROLLO,VSDEAPSSOFT01,VSDEAPSSOFT01,172.30.176.94
SI168,SENASOFT,N/A,PREPRODUCCIÓN,PRU-SENASOFTWEB01,PRU-SENASOFTWEB01,172.29.35.97
SI168,SENASOFT,N/A,PRODUCCIÓN,VSPDWEBSOFT01,VSPDWEBSOFT01,172.29.19.160
SI103,SEVEN,N/A,PRODUCCIÓN,VSSEVENBD01,VSSEVENBD01,172.29.11.112
SI103,SEVEN,N/A,PRODUCCIÓN,VSSEVENBD02,VSSEVENBD02,172.29.11.113
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),INFORMÁTICA DATA QUALITY GOVERANCE EDITION,PRODUCCIÓN,VSGOVAPP01,VSGOVAPP01,172.29.19.140
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PRODUCCIÓN,PSNMVBOGSECCLBD,PSNMVBOGSECCLBD,172.29.33.130
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),INFORMÁTICA MASTER DATA MANAGEMENT MULTIDOMAIN,PRODUCCIÓN,VSGOVAPP03,VSGOVAPP03,172.29.19.142
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),INFORMÁTICA MASTER DATA MANAGEMENT MULTIDOMAIN,PRODUCCIÓN,VSGOVAPP04,VSGOVAPP04,172.29.19.143
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),INFORMÁTICA POWER CENTER ADVANCED EDITION,DESARROLLO,VSDEAPSADAM01,VSDEAPSADAM01,172.30.176.137
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),INFORMÁTICA POWER CENTER ADVANCED EDITION,DESARROLLO,VSDEAPSADAM02,VSDEAPSADAM02,172.30.176.138
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),INFORMÁTICA POWER CENTER ADVANCED EDITION,DESARROLLO,VSDEAPSADAM03,VSDEAPSADAM03,172.30.176.139
SI165,SISTEMA DE ADMINISTRACIÓN DE DATOS MAESTROS (SADAM),INFORMÁTICA POWER CENTER ADVANCED EDITION,PRODUCCIÓN,VSGOVAPP02,VSGOVAPP02,172.29.19.141
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PRODUCCIÓN,VSSECCLAPP01,VSSECCLAPP01,172.29.18.46
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PRODUCCIÓN,VSSECCLAPP02,VSSECCLAPP02,172.29.18.47
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PRODUCCIÓN,VSSECCLBD01,VSSECCLBD01,172.29.11.126
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PRODUCCIÓN,VSSECCLBD02,VSSECCLBD02,172.29.11.135
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PRODUCCIÓN,VSSECCLTASK01,VSSECCLTASK01,172.29.19.187
SI021,SISTEMA DE GESTIÓN DE CENTROS (SGC),N/A,PREPRODUCCIÓN,VSPPAPSGC01,VSPPAPSGC01,172.30.164.64
SI021,SISTEMA DE GESTIÓN DE CENTROS (SGC),N/A,PRODUCCIÓN,VSSGCAPP01,VSSGCAPP01,172.29.19.81
SI021,SISTEMA DE GESTIÓN DE CENTROS (SGC),N/A,PRODUCCIÓN,VSSGCAPP02,VSSGCAPP02,172.29.19.82
SI021,SISTEMA DE GESTIÓN DE CENTROS (SGC),N/A,PRODUCCIÓN,VSSGCAPP03,VSSGCAPP03,172.29.18.79
SI021,SISTEMA DE GESTIÓN DE CENTROS (SGC),N/A,PRODUCCIÓN,VSSGCAPP04,VSSGCAPP04,172.29.18.80
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,DESARROLLO,VSDEAPDSNFT01,VSDEAPDSNFT01,172.29.35.252
SI007,SISTEMA DE INFORMACIÓN DE GESTIÓN VIRTUAL DE APRENDICES (SGVA),N/A,PREPRODUCCIÓN,VSPPAPSGVA01,VSPPAPSGVA01,172.30.164.74
SI007,SISTEMA DE INFORMACIÓN DE GESTIÓN VIRTUAL DE APRENDICES (SGVA),N/A,PREPRODUCCIÓN,VSPPBDSGVA01,VSPPBDSGVA01,172.31.4.161
SI007,SISTEMA DE INFORMACIÓN DE GESTIÓN VIRTUAL DE APRENDICES (SGVA),N/A,PRODUCCIÓN,VSPDAPSGVA01,VSPDAPSGVA01,172.29.19.30
SI007,SISTEMA DE INFORMACIÓN DE GESTIÓN VIRTUAL DE APRENDICES (SGVA),N/A,PRODUCCIÓN,VSPDAPSGVA02,VSPDAPSGVA02,172.29.19.31
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PREPRODUCCIÓN,VSPPAPSECCL03,VSPPAPSECCL03,172.29.35.228
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,Sc01iod1z12,N/A,172.29.18.32
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc01iod1z01,N/A,172.29.18.50
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc01iod1z02,N/A,172.29.18.51
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc01iod1z07,N/A,172.29.18.23
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc01iod2z08,N/A,172.29.18.24
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc01iod2z10,N/A,172.29.18.22
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc01iomgt0101,N/A,172.29.11.221
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc01iomgt0201,N/A,172.29.11.222
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc01zdbadm07,N/A,172.29.10.57
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,sc01zdbadm19,N/A,172.29.10.79
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PREPRODUCCIÓN,VSPPAPSECCL04,VSPPAPSECCL04,172.30.164.131
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),N/A,DESARROLLO,VSDEAPAPESH01,VSDEAPAPESH01,172.30.176.79
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),N/A,PREPRODUCCIÓN,VSPPAPAPESH01,VSPPAPAPESH01,172.30.164.109
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE01,VSPDAPSPAPE01,172.30.163.113
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE02,VSPDAPSPAPE02,172.30.163.114
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE03,VSPDAPSPAPE03,172.30.163.115
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE04,VSPDAPSPAPE04,172.30.163.116
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE05,VSPDAPSPAPE05,172.30.163.136
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE06,VSPDAPSPAPE06,172.30.163.137
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE07,VSPDAPSPAPE07,172.30.163.138
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE08,VSPDAPSPAPE08,172.30.163.139
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE09,VSPDAPSPAPE09,172.30.163.140
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE10,VSPDAPSPAPE10,172.30.163.141
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE11,VSPDAPSPAPE11,172.30.163.142
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE12,VSPDAPSPAPE12,172.30.163.181
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE13,VSPDAPSPAPE13,172.30.163.182
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE14,VSPDAPSPAPE14,172.30.163.183
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE15,VSPDAPSPAPE15,172.30.163.184
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE16,VSPDAPSPAPE16,172.30.163.185
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE17,VSPDAPSPAPE17,172.30.163.186
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE18,VSPDAPSPAPE18,172.30.163.187
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE19,VSPDAPSPAPE19,172.30.163.188
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE20,VSPDAPSPAPE20,172.30.163.189
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE21,VSPDAPSPAPE21,172.30.163.190
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE22,VSPDAPSPAPE22,172.30.163.191
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE23,VSPDAPSPAPE23,172.30.163.192
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDAPSPAPE24,VSPDAPSPAPE24,172.30.163.193
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDBDSPAPE01,VSPDBDSPAPE01,172.31.4.79
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),SHAREPOINT,PRODUCCIÓN,VSPDBDSPAPE02,VSPDBDSPAPE02,172.31.4.80
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),WIKI,DESARROLLO,VSDEAPWKAPE01,VSDEAPWKAPE01,172.30.176.86
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),WIKI,DESARROLLO,VSDEBDWKAPE01,VSDEBDWKAPE01,172.30.162.152
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),WIKI,PREPRODUCCIÓN,VSPPAPWKAPE01,VSPPAPWKAPE01,172.30.164.110
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),WIKI,PREPRODUCCIÓN,VSPPBDWKAPE01,VSPPBDWKAPE01,172.31.4.169
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),WIKI,PRODUCCIÓN,VSPDAPWKAPE01,VSPDAPWKAPE01,172.30.163.109
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),WIKI,PRODUCCIÓN,VSPDBDWKAPE01,VSPDBDWKAPE01,172.31.4.78
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),N/A,DESARROLLO,VSDEAPAPETR01,VSDEAPAPETR01,172.30.176.142
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,DESARROLLO,VSDEBDAPETR01,VSDEBDAPETR01,172.30.162.163
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),N/A,PREPRODUCCIÓN,VSPPAPAPETR01,VSPPAPAPETR01,172.30.164.83
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PREPRODUCCIÓN,VSPPBDAPETR01,VSPPBDAPETR01,172.31.4.165
SI155,SISTEMA DE INFORMACIÓN CARGUE Y REPORTE EVALUACIÓN DE DESEMPEÑO (SED),N/A,PREPRODUCCIÓN,VSPPAPEVA01,VSPPAPEVA01,172.30.164.30
SI155,SISTEMA DE INFORMACIÓN CARGUE Y REPORTE EVALUACIÓN DE DESEMPEÑO (SED),N/A,PRODUCCIÓN,PRU-EVADESAPP01,PRU-EVADESAPP01,172.29.35.203
SI155,SISTEMA DE INFORMACIÓN CARGUE Y REPORTE EVALUACIÓN DE DESEMPEÑO (SED),N/A,PRODUCCIÓN,VSPDAPEVA01,VSPDAPEVA01,172.30.163.52
SI155,SISTEMA DE INFORMACIÓN CARGUE Y REPORTE EVALUACIÓN DE DESEMPEÑO (SED),N/A,PRODUCCIÓN,VSPDAPEVA02,VSPDAPEVA02,172.30.163.53
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PREPRODUCCIÓN,VSPPAPBACKGX01,VSPPAPBACKGX01,172.30.164.136
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PREPRODUCCIÓN,VSPPAPCOMPE01,VSPPAPCOMPE01,172.30.164.37
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PREPRODUCCIÓN,VSPPAPCOMPE02,VSPPAPCOMPE02,172.30.164.52
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,DESARROLLO,VSDEAPDSNFT02,VSDEAPDSNFT02,172.29.35.250
SI022,SISTEMA DE EVALUACIÓN Y CERTIFICACIÓN DE COMPETENCIAS LABORALES (SECCL),N/A,PREPRODUCCIÓN,VSPPAPSECCL01,VSPPAPSECCL01,172.30.164.36
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PREPRODUCCIÓN,VSPPAPSECCL02,VSPPAPSECCL02,172.30.164.51
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPCOMXP01,VSPDAPCOMXP01,172.29.18.57
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPCOMPE02,VSPDAPCOMPE02,172.29.19.5
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PRODUCCIÓN,VSPDAPCOMPE03,VSPDAPCOMPE03,172.29.19.40
SI094,SISTEMA FONDO NACIONAL DE VIVIENDA DEL SENA,N/A,PREPRODUCCIÓN,VSDEBDORCL01,VSDEBDORCL01,172.30.162.153
SI034 - 1,AGENCIA PÚBLICA DE EMPLEO (PORTAL),N/A,PREPRODUCCIÓN,VSPPAPAPE01,VSPPAPAPE01,172.30.164.44
SI034 - 2,AGENCIA PÚBLICA DE EMPLEO (TRANSACCIONAL),TRANSACCIONAL,PRODUCCIÓN,VSAPEREP01,VSAPEREP01,172.29.18.38
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,N/A,PRODUCCIÓN,VSPDAPSACB11,VSPDAPSACB11,172.29.19.198
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,N/A,PRODUCCIÓN,VSORIONSBD11,VSORIONSBD11,172.29.11.25
SI184,LICENCIAMIENTO GENEXUS,N/A,PREPRODUCCIÓN,VSPPAPGENX01,VSPPAPGENX01,172.30.164.147
SI117,SISTEMA DE INFORMACIÓN DE CONTRATISTAS (SIC),N/A,PREPRODUCCIÓN,VSPPAPSICON01,VSPPAPSICON01,172.30.164.70
SI111,GXSERVER,N/A,PREPRODUCCIÓN,VSPDAPGENX01,VSPDAPGENX01,172.30.163.42
SI117,SISTEMA DE INFORMACIÓN DE CONTRATISTAS (SIC),N/A,PRODUCCIÓN,VSPDAPSICON01,VSPDAPSICON01,172.30.163.110
SI117,SISTEMA DE INFORMACIÓN DE CONTRATISTAS (SIC),N/A,PRODUCCIÓN,VSPDAPSICON02,VSPDAPSICON02,172.30.163.111
SI117,SISTEMA DE INFORMACIÓN DE CONTRATISTAS (SIC),N/A,PRODUCCIÓN,VSPDAPSICON03,VSPDAPSICON03,172.30.163.112
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PREPRODUCCIÓN,PRU-SNFTDEVAPP01,PRU-SNFTDEVAPP01,172.29.35.125
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,N/A,PRODUCCIÓN,VSORIONSBD12,VSORIONSBD12,172.29.11.26
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,N/A,PRODUCCIÓN,VSORIONSREP11,VSORIONSREP11,172.29.19.201
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,N/A,PRODUCCIÓN,VSPDWEBSACB11,VSPDWEBSACB11,172.29.18.238
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,N/A,PRODUCCIÓN,VSPDWEBSACB12,VSPDWEBSACB12,172.29.18.239
SI006,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - ALEPH500,N/A,PRODUCCIÓN,VSPDBDAPALEPH01,VSPDBDAPALEPH01,172.29.19.218
SI169,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - EZPROXY,N/A,PRODUCCIÓN,VSEZPROXY01,VSEZPROXY01,172.29.19.94
SI141,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - OPEN JOURNAL SYSTEM (OJS),N/A,PRODUCCIÓN,VSPDAPOJS01,VSPDAPOJS01,172.29.19.111
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PREPRODUCCIÓN,VSPPAPDSNFT01,VSPPAPDSNFT01,172.30.164.35
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,DESARROLLO,VSDEBDDSNFT01,VSDEBDDSNFT01,172.29.33.134
SI091,SISTEMA DE LA DIRECCIÓN DE FORMACIÓN PARA EL TRABAJO (DSNFT),N/A,PREPRODUCCIÓN,VSPPAPDSNFT02,VSPPAPDSNFT02,172.30.164.50
SI178,SISTEMA DE INFORMACIÓN DE LA EJECUCIÓN DE LA FORMACIÓN VIRTUAL (SIEFV),N/A,PRODUCCIÓN,VSPDBDSIEFV01,VSPDBDSIEFV01,172.29.11.23
SI123,SISTEMA DE INFORMACIÓN DE LA ENI (SIENI),N/A,PREPRODUCCIÓN,VSPPAPSIENI01,VSPPAPSIENI01,172.29.35.140
SI123,SISTEMA DE INFORMACIÓN DE LA ENI (SIENI),N/A,PRODUCCIÓN,VSPDBDSIEN01,VSPDBDSIEN01,172.29.11.209
SI123,SISTEMA DE INFORMACIÓN DE LA ENI (SIENI),N/A,PRODUCCIÓN,VSPDAPSIEN01,VSPDAPSIEN01,172.29.19.171
