codigo,aplicacion,nombreSV,estadoApp,ipV4,estadoipV4,ambienteSV, rol,so,ubicacion
SI134,SISTEMA DE INFORMACIÓN DISCIPLINARIA (SID3),vmdigsid01,Aplicado,172.31.6.115,Aplicado,Producción,Capa : Aplicación Y Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2008 R2,ID600 - Datacenter Zona Franca
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),vmdigautadiis01,,,,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,,ID600 - Datacenter Zona Franca
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),vmdigautadiis,,,,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,,ID600 - Datacenter Zona Franca
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),vmdigautadsql01,Aplicado,172.16.2.107,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),vmdigautadsql01,Aplicado,172.31.0.215,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),vmdigautadsql01,Aplicado,172.31.6.215,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),vspdbdaudit01,Aplicado,172.31.1.93,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),vspdbdaudit01,Aplicado,172.31.4.28,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI136,SISTEMA AUTO AUDITORIA DE CONTROL INTERNO (AUTOAUDIT),vspdbdaudit01,Aplicado,172.31.6.93,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),psnmvbogcoedmd3,,,,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,,ID600 - Datacenter Zona Franca
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),vsanacoesql01,Aplicado,172.29.11.183,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),vsanacoesql01,Aplicado,172.31.0.137,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),vsanacoesql01,Aplicado,172.31.6.137,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),vsonpcoesql01,Eliminado,,,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,,ID600 - Datacenter Zona Franca
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),vspdbdsios01,Aplicado,172.31.0.107,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),vspdbdsios01,Aplicado,172.31.4.73,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI137,SISTEMA DE INTELIGENCIA ORGANIZACIONAL DEL SENA (SIOS),vspdbdsios01,Aplicado,172.31.6.214,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2019,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd11,Aplicado,169.254.24.164,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd11,Aplicado,172.29.11.25,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd11,Aplicado,172.29.11.28,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd11,Aplicado,172.29.11.30,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd11,Aplicado,172.29.11.32,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd11,Aplicado,172.31.0.87,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd11,Aplicado,172.31.6.87,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd11,Aplicado,192.168.100.65,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd12,Aplicado,169.254.220.70,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd12,Aplicado,172.29.11.26,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd12,Aplicado,172.29.11.29,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd12,Aplicado,172.29.11.31,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd12,Aplicado,172.31.0.88,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd12,Aplicado,172.31.6.88,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsbd12,Aplicado,192.168.100.66,Aplicado,Producción,Capa : Base Datos ;  No de Tarjetas Fiber Channel : N/A,Oracle Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsrep11,Aplicado,172.29.19.182,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsrep11,Aplicado,172.29.19.201,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsrep11,Aplicado,172.29.19.202,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsrep11,Aplicado,172.31.0.86,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vsorionsrep11,Aplicado,172.31.6.86,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdapsacb11,Aplicado,172.29.19.177,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdapsacb11,Aplicado,172.29.19.179,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdapsacb11,Aplicado,172.29.19.198,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdapsacb11,Aplicado,172.31.0.83,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdapsacb11,Aplicado,172.31.6.83,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdapsacb11,Aplicado,,,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb11,Aplicado,172.29.15.161,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb11,Aplicado,172.29.18.238,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb11,Aplicado,172.29.19.149,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb11,Aplicado,172.29.19.174,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb11,Aplicado,172.31.0.82,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb11,Aplicado,172.31.6.82,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb11,Aplicado,,,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb12,Aplicado,172.29.18.239,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb12,Aplicado,172.29.19.175,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb12,Aplicado,172.29.19.176,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb12,Aplicado,172.31.0.84,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb12,Aplicado,172.31.6.84,Aplicado,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI139,SISTEMA DE INFORMACIÓN DE ADMINISTRACIÓN Y CONTROL DE BIENES (SACB) ,vspdwebsacb12,Aplicado,,,Producción,Capa : Web ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconbq01,Aplicado,172.29.19.213,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconbq01,Aplicado,172.31.1.125,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconbq01,Aplicado,172.31.7.125,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconbq02,Aplicado,172.29.19.214,Aplicado,Producción,Capa : Producción ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconbq02,Aplicado,172.31.1.124,Aplicado,Producción,Capa : Producción ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconbq02,Aplicado,172.31.7.124,Aplicado,Producción,Capa : Producción ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconcd01,Aplicado,172.29.19.246,Aplicado,Producción,Capa : Producción ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconcd01,Aplicado,172.31.1.123,Aplicado,Producción,Capa : Producción ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconcd02,Aplicado,172.29.19.247,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconcd02,Aplicado,172.31.1.122,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconcd02,Aplicado,172.31.7.122,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb01,Aplicado,172.29.11.36,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb01,Aplicado,172.29.33.68,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb01,Aplicado,172.31.1.121,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb01,Aplicado,172.31.7.121,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb01,Aplicado,192.168.100.67,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb02,Aplicado,169.254.42.152,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb02,Aplicado,172.29.11.40,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb02,Aplicado,172.29.33.69,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb02,Aplicado,172.31.1.120,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb02,Aplicado,172.31.7.120,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb03,Aplicado,172.29.11.45,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb03,Aplicado,172.31.1.119,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb03,Aplicado,172.31.7.119,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogescondb03,Aplicado,192.168.100.69,Aplicado,Producción,Capa : Base De Datos ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconfe01,Aplicado,172.29.19.248,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconfe01,Aplicado,172.31.1.118,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconfe01,Aplicado,172.31.7.118,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconfe02,Aplicado,172.29.19.249,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconfe02,Aplicado,172.31.1.117,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI140,PROYECTO GESTIÓN DE CONOCIMIENTO,vsprogesconfe02,Aplicado,172.31.7.117,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Windows Server 2016,ID600 - Datacenter Zona Franca
SI141,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - OPEN JOURNAL SYSTEM (OJS),vspdapojs01,Aplicado,172.29.14.30,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI141,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - OPEN JOURNAL SYSTEM (OJS),vspdapojs01,Aplicado,172.29.16.67,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI141,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - OPEN JOURNAL SYSTEM (OJS),vspdapojs01,Aplicado,172.29.19.111,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI141,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - OPEN JOURNAL SYSTEM (OJS),vspdapojs01,Aplicado,172.31.0.116,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI141,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - OPEN JOURNAL SYSTEM (OJS),vspdapojs01,Aplicado,172.31.6.116,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI141,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - OPEN JOURNAL SYSTEM (OJS),vspdapojs01,Aplicado,2801:1ca:2:1224:dc01:ceda:ac1d:136f,Aplicado,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI141,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - OPEN JOURNAL SYSTEM (OJS),vspdapojs01,Aplicado,,,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 7.9,ID600 - Datacenter Zona Franca
SI142,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - Repositorio institucional DSPACE,svbiblioapp01,,,,Producción,Capa : Aplicación ;  No de Tarjetas Fiber Channel : N/A,,ID600 - Datacenter Zona Franca
SI142,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - Repositorio institucional DSPACE,vspdapblds01,Aplicado,172.29.19.80,Aplicado,Producción,,Red Hat Enterprise Linux 8.6,ID600 - Datacenter Zona Franca
SI142,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - Repositorio institucional DSPACE,vspdapblds01,Aplicado,172.31.0.214,Aplicado,Producción,,Red Hat Enterprise Linux 8.6,ID600 - Datacenter Zona Franca
SI142,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - Repositorio institucional DSPACE,vspdapblds01,Aplicado,172.31.22.15,Aplicado,Producción,,Red Hat Enterprise Linux 8.6,ID600 - Datacenter Zona Franca
SI142,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - Repositorio institucional DSPACE,vspdapblds01,Aplicado,2801:1ca:2:1224:dc01:ceda:ac1d:1350,Aplicado,Producción,,Red Hat Enterprise Linux 8.6,ID600 - Datacenter Zona Franca
SI142,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - Repositorio institucional DSPACE,vspdbdblds01,Aplicado,172.31.1.32,Aplicado,Producción,Capa: Base Datos  ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 8.6,ID600 - Datacenter Zona Franca
SI142,SISTEMA DE INFORMACIÓN DE BIBLIOTECAS - Repositorio institucional DSPACE,vspdbdblds01,Aplicado,172.31.22.16,Aplicado,Producción,Capa: Base Datos  ;  No de Tarjetas Fiber Channel : N/A,Red Hat Enterprise Linux 8.6,ID600 - Datacenter Zona Franca
